ID,REGFALLE,OCUPACION,EDAD,EDADIGNORA,GRUPOSEDAD,SEXO,DEPTOLEV,MPIOLEV,LUGARLEVAN,PROCEMURIO,DIAMES,HORALEVAN,DEPTOOCUHE,MPIOOCUHE,PROCEOCUHE,LUGARAGRES,FECHAAGRE,TIPOVIOCOM,TIPOARMA,TIPOVIOINT,PRACAUT
2054,21567,DESCONOCIDO,21,,20-24,M,SAN SALVADOR,SAN SALVADOR,VIA PUBLICA,U,18/07/2021,250,SAN SALVADOR,SAN SALVADOR,U,VIA PUBLICA,18/07/2018,DELINCUENCIA COMUN,ARMA DE FUEGO,,NO
2055,23684,MARA 18,24,,20-24,M,SAN SALVADOR,SOYAPANGO,HOSP.NAC.SOYAPANGO,U,24/07/2021,1420,SAN SALVADOR,SOYAPANGO,U,VIA PUBLICA,24/07/2018,MARAS,ARMA DE FUEGO,,NO
2056,23638,INGENIERO,28,,25-29,M,SAN SALVADOR,SAN SALVADOR,OTRO VEHICULO,U,23/07/2021,420,SAN SALVADOR,SAN SALVADOR,U,OTRO VEHICULO,23/07/2018,DELINCUENCIA COMUN,ARMA DE FUEGO,,NO
2057,24082,EMPLEADO,23,,20-24,M,SAN SALVADOR,SAN SALVADOR,VIA PUBLICA,U,21/07/2021,745,SAN SALVADOR,SAN SALVADOR,U,VIA PUBLICA,21/07/2018,MARAS,ARMA DE FUEGO,,NO
2058,23681,MARA 18,20,,20-24,M,SAN SALVADOR,ILOPANGO,VIA PUBLICA,U,22/07/2021,2050,SAN SALVADOR,ILOPANGO,U,VIA PUBLICA,22/07/2018,MARAS,ARMA DE FUEGO,,NO
2059,23678,DESCONOCIDO,20,,20-24,M,SAN SALVADOR,ILOPANGO,VIA PUBLICA,U,21/07/2021,2330,SAN SALVADOR,ILOPANGO,U,VIA PUBLICA,21/07/2018,DELINCUENCIA COMUN,ARMA DE FUEGO,,NO
2060,23635,COMERCIANTE,27,,25-29,M,SAN SALVADOR,SAN SALVADOR,CALLE,R,21/07/2021,1540,SAN SALVADOR,SAN SALVADOR,R,CALLE,21/07/2018,MARAS,CORTOPUNZANTE,,NO
2061,23634,DESCONOCIDO,32,,30-34,M,SAN SALVADOR,SAN SALVADOR,CALLE,R,21/07/2021,1500,SAN SALVADOR,SAN SALVADOR,R,CALLE,21/07/2018,MARAS,CORTOPUNZANTE,,NO
2062,20710,DESCONOCIDO,30,,30-34,M,SAN SALVADOR,CUSCATANCINGO,RIO,R,25/07/2021,930,SAN SALVADOR,CUSCATANCINGO,R,RIO,21/07/2018,DELINCUENCIA COMUN,CORTOPUNZANTE,,NO
2063,24078,DESCONOCIDO,83,,65 A +,M,SAN SALVADOR,SAN SALVADOR,VIA PUBLICA,U,22/07/2021,810,SAN SALVADOR,SAN SALVADOR,U,VIA PUBLICA,22/07/2018,MARAS,OBJETO CONTUNDENTE,,NO
2064,23693,MARA SALVATRUCHA,50,,50-54,M,SAN SALVADOR,SOYAPANGO,VIA PUBLICA,U,29/07/2021,10,SAN SALVADOR,SOYAPANGO,U,VIA PUBLICA,28/07/2018,MARAS,OBJETO CONTUNDENTE,,NO
2065,23690,DESCONOCIDO,20,,20-24,M,SAN SALVADOR,SOYAPANGO,CALLE,U,28/07/2021,1630,SAN SALVADOR,SOYAPANGO,U,CALLE,28/07/2018,MARAS,ASF X ESTRANGULACION,,NO
2066,23029,DESCONOCIDO,20,,20-24,F,SAN SALVADOR,CIUDAD DELGADO,CASA PROPIA,U,27/07/2021,1630,SAN SALVADOR,CIUDAD DELGADO,U,CASA PROPIA,19/07/2018,MARAS,CORTOCONTUNDENTE,,NO
2067,23033,OFICIOS DOMESTICOS,19,,15-19,F,SAN SALVADOR,CIUDAD DELGADO,CASA CONOCIDA,U,27/07/2021,1515,SAN SALVADOR,CIUDAD DELGADO,U,CASA CONOCIDA,07/12/2018,NO SE SABE,CORTOCONTUNDENTE,,NO
2068,20014,DESCONOCIDO,35,,35-39,M,SAN SALVADOR,NEJAPA,HACIENDA,R,30/07/2021,1440,SAN SALVADOR,NEJAPA,R,HACIENDA,29/07/2018,MARAS,ARMA DE FUEGO,,NO
2069,23484,MOTORISTA,20,,20-24,M,SAN SALVADOR,MEJICANOS,MB TTE COLECTIVO,U,31/07/2021,1650,SAN SALVADOR,MEJICANOS,U,MB TTE COLECTIVO,31/07/2018,MARAS,ARMA DE FUEGO,,NO
2070,20015,MARA SALVATRUCHA,29,,25-29,M,SAN SALVADOR,APOPA,FINCA,R,30/07/2021,1900,SAN SALVADOR,APOPA,R,FINCA,30/07/2018,MARAS,ARMA DE FUEGO,,NO
2071,23682,EMPLEADO,25,,25-29,M,SAN SALVADOR,SAN SALVADOR,HOSP.NAC.ROSALES,U,22/07/2021,2235,SAN SALVADOR,SOYAPANGO,U,VIA PUBLICA,21/07/2018,MARAS,OBJETO CONTUNDENTE,,NO
2072,23687,DESCONOCIDO,48,,45-49,M,SAN SALVADOR,SAN SALVADOR,HOSP.NAC.ROSALES,U,25/07/2021,2015,SAN SALVADOR,ILOPANGO,U,PASAJE DE COLONIA,25/07/2018,MARAS,ARMA DE FUEGO,,NO
2073,23680,ESTUDIANTE,19,,15-19,F,SAN SALVADOR,SOYAPANGO,VIA PUBLICA,U,22/07/2021,1420,SAN SALVADOR,SOYAPANGO,U,VIA PUBLICA,22/07/2018,MARAS,ARMA DE FUEGO,,NO
2074,23679,DESCONOCIDO,37,,35-39,M,SAN SALVADOR,SAN SALVADOR,HOSP.NAC.ROSALES,U,22/07/2021,1140,SAN SALVADOR,SOYAPANGO,U,VIA PUBLICA,19/07/2018,MARAS,ARMA DE FUEGO,,NO
2075,23688,DESCONOCIDO,21,,20-24,M,SAN SALVADOR,SOYAPANGO,VIA PUBLICA,U,26/07/2021,805,SAN SALVADOR,SOYAPANGO,U,VIA PUBLICA,26/07/2018,MARAS,ARMA DE FUEGO,,NO
2076,23677,MARA 18,36,,35-39,M,SAN SALVADOR,SAN SALVADOR,HOSP.NAC.ROSALES,U,20/07/2021,2115,SAN SALVADOR,SAN MARTIN,U,OTRO VEHICULO,20/07/2018,MARAS,ARMA DE FUEGO,,NO
2077,23685,DESCONOCIDO,16,,15-19,M,SAN SALVADOR,ILOPANGO,CARRETERA,U,24/07/2021,2240,SAN SALVADOR,ILOPANGO,U,CARRETERA,24/07/2018,DELINCUENCIA COMUN,ARMA DE FUEGO,,NO
2078,23637,VENDEDOR,50,,50-54,M,SAN SALVADOR,SAN SALVADOR,VIA PUBLICA,U,22/07/2021,430,SAN SALVADOR,SAN SALVADOR,U,VIA PUBLICA,22/07/2018,NO SE SABE,OBJETO CONTUNDENTE,,NO
2079,23011,DESCONOCIDO,13,,10-14,M,SAN SALVADOR,CIUDAD DELGADO,VIA PUBLICA,U,27/07/2021,10,SAN SALVADOR,CIUDAD DELGADO,U,VIA PUBLICA,26/07/2018,MARAS,CORTOPUNZANTE,,NO
2080,23689,DESCONOCIDO,23,,20-24,M,SAN SALVADOR,ILOPANGO,VIA PUBLICA,U,27/07/2021,2220,SAN SALVADOR,ILOPANGO,U,VIA PUBLICA,27/07/2018,MARAS,ARMA DE FUEGO,,NO
2081,23691,OFICIOS DOMESTICOS,52,,50-54,F,SAN SALVADOR,ILOPANGO,CASA PROPIA,U,28/07/2021,2220,SAN SALVADOR,ILOPANGO,U,CASA PROPIA,28/07/2018,MARAS,ARMA DE FUEGO,,NO
2082,23692,EMPLEADO,32,,30-34,F,SAN SALVADOR,ILOPANGO,CASA PROPIA,U,28/07/2021,2250,SAN SALVADOR,ILOPANGO,U,CASA PROPIA,28/07/2018,MARAS,ARMA DE FUEGO,,NO
2083,23483,INGENIERO,47,,45-49,M,SAN SALVADOR,CIUDAD DELGADO,VIA PUBLICA,U,29/07/2021,1600,SAN SALVADOR,CIUDAD DELGADO,U,VIA PUBLICA,29/07/2018,ENEMISTAD,ARMA DE FUEGO,,NO
2084,20013,MARA 18,41,,40-44,M,SAN SALVADOR,APOPA,TERRENO,R,26/07/2021,1422,SAN SALVADOR,APOPA,R,TERRENO,25/07/2018,MARAS,ARMA DE FUEGO,,NO
2085,23676,MECANICO,34,,30-34,M,SAN SALVADOR,ILOPANGO,HOSP.NAC.SAN.BARTOLO,U,20/07/2021,1220,SAN SALVADOR,SAN MARTIN,U,OTRO VEHICULO,20/07/2018,MARAS,ARMA DE FUEGO,,NO
2086,23686,DESCONOCIDO,22,,20-24,M,SAN SALVADOR,ILOPANGO,VIA PUBLICA,U,25/07/2021,815,SAN SALVADOR,ILOPANGO,U,VIA PUBLICA,20/07/2018,NO SE SABE,NO DATOS,,NO
2087,23694,MARA 18,22,,20-24,M,SAN SALVADOR,SOYAPANGO,HOSP.NAC.SOYAPANGO,U,31/07/2021,1210,SAN SALVADOR,SOYAPANGO,U,VIA PUBLICA,31/07/2018,MARAS,ARMA DE FUEGO,,NO
2088,23485,MARA SALVATRUCHA,45,,45-49,M,SAN SALVADOR,CIUDAD DELGADO,VIA PUBLICA,U,30/07/2021,2145,SAN SALVADOR,CIUDAD DELGADO,U,VIA PUBLICA,30/07/2018,MARAS,OBJETO CONTUNDENTE,,NO
2089,24081,DESCONOCIDO,15,,15-19,F,SAN SALVADOR,SAN SALVADOR,VIA PUBLICA,U,24/07/2021,2230,SAN SALVADOR,SAN SALVADOR,U,VIA PUBLICA,24/07/2018,MARAS,ARMA DE FUEGO,,NO
2090,19188,MOTORISTA,57,,55-59,M,SAN SALVADOR,MEJICANOS,OTRO VEHICULO,U,25/07/2021,205,SAN SALVADOR,MEJICANOS,U,OTRO VEHICULO,24/07/2018,NO SE SABE,ARMA DE FUEGO,,NO
2091,23267,JORNALERO,26,,25-29,M,AHUACHAPAN,ATIQUIZAYA,FINCA,R,31/07/2021,1734,AHUACHAPAN,ATIQUIZAYA,R,FINCA,31/07/2018,NO SE SABE,ARMA DE FUEGO,,NO
2092,20696,DESCONOCIDO,,SI,IGNORADO,M,LA LIBERTAD,COLON,FINCA,R,07/05/2021,1500,LA LIBERTAD,COLON,R,FINCA,,MARAS,NO DATOS,,NO
2093,20697,DESCONOCIDO,,SI,IGNORADO,M,LA LIBERTAD,COLON,FINCA,R,07/05/2021,1500,LA LIBERTAD,COLON,R,FINCA,,MARAS,ARMA DE FUEGO,,NO
2094,20698,DESCONOCIDO,,SI,IGNORADO,F,LA LIBERTAD,COLON,FINCA,R,07/05/2021,1400,LA LIBERTAD,COLON,R,FINCA,,MARAS,NO DATOS,,NO
2095,24160,DESCONOCIDO,,SI,IGNORADO,I,LA PAZ,SAN LUIS TALPA,TERRENO,R,31/07/2021,1400,LA PAZ,SAN LUIS TALPA,R,TERRENO,,NO SE SABE,CORTOCONTUNDENTE,,NO
2096,24159,DESCONOCIDO,,SI,IGNORADO,I,LA PAZ,SAN LUIS TALPA,TERRENO,R,31/07/2021,1400,LA PAZ,SAN LUIS TALPA,R,TERRENO,,NO SE SABE,CORTOCONTUNDENTE,,NO
2097,23522,MARA 18,48,,45-49,M,SANTA ANA,METAPAN,LAGO,R,08/02/2021,1600,SANTA ANA,METAPAN,R,LAGO,08/01/2018,DELINCUENCIA COMUN,OBJETO CONTUNDENTE,,SI
2098,21902,MARA SALVATRUCHA,16,,15-19,M,SANTA ANA,SANTA ANA,CALLE,U,08/04/2021,2230,SANTA ANA,SANTA ANA,U,CALLE,08/04/2018,NO SE SABE,ARMA DE FUEGO,,SI
2099,21903,MARA 18,41,,40-44,M,SANTA ANA,CHALCHUAPA,BARRANCO,R,08/06/2021,1240,SANTA ANA,CHALCHUAPA,R,BARRANCO,08/05/2018,NO SE SABE,ARMA DE FUEGO,,SI
2100,21906,OFICIOS DOMESTICOS,23,,20-24,F,SANTA ANA,S SEBASTIAN SA,CALLE,R,13/08/2021,1840,SANTA ANA,S SEBASTIAN SALITR,R,CALLE,13/08/2018,NO SE SABE,ARMA DE FUEGO,,SI
2101,21910,DESCONOCIDO,25,,25-29,M,SANTA ANA,CHALCHUAPA,FINCA,R,18/08/2021,1700,SANTA ANA,CHALCHUAPA,R,FINCA,13/08/2018,NO SE SABE,BLANCA SIN ESPEC.,,SI
2102,21911,MARA 18,17,,15-19,M,SANTA ANA,CHALCHUAPA,CASA PROPIA,R,19/08/2021,515,SANTA ANA,CHALCHUAPA,R,CASA PROPIA,19/08/2018,MARAS,ARMA DE FUEGO,,SI
2103,21912,MARA 18,15,,15-19,M,SANTA ANA,CHALCHUAPA,CASA PROPIA,R,19/08/2021,550,SANTA ANA,CHALCHUAPA,R,CASA PROPIA,19/08/2018,MARAS,ARMA DE FUEGO,,SI
2104,21913,DESCONOCIDO,39,,35-39,M,SANTA ANA,SANTA ANA,CANCHA DE FUTBOL,U,19/08/2021,940,SANTA ANA,SANTA ANA,U,CANCHA DE FUTBOL,19/08/2018,NO SE SABE,BLANCA SIN ESPEC.,,SI
2105,21914,MARA 18,16,,15-19,M,SANTA ANA,CHALCHUAPA,CALLE,U,23/08/2021,1015,SANTA ANA,CHALCHUAPA,R,CALLE,23/08/2018,MARAS,ARMA DE FUEGO,,SI
2106,21915,AGRICULTOR,43,,40-44,M,SANTA ANA,METAPAN,CASA PROPIA,R,24/08/2021,1610,SANTA ANA,METAPAN,R,CASA PROPIA,23/08/2018,DELINCUENCIA COMUN,OBJETO CONTUNDENTE,,SI
2107,21916,MARA 18,18,,15-19,M,SANTA ANA,CHALCHUAPA,OTRO HOSP NACIONAL,U,25/08/2021,1720,SANTA ANA,CHALCHUAPA,U,CALLE,25/08/2018,DELINCUENCIA COMUN,ARMA DE FUEGO,,SI
2108,23275,EMPLEADO,58,,55-59,M,AHUACHAPAN,AHUACHAPAN,CALLE,R,26/08/2021,1030,AHUACHAPAN,AHUACHAPAN,R,CALLE,25/08/2018,MARAS,ARMA DE FUEGO,,SI
2109,21919,AGRICULTOR,20,,20-24,M,SANTA ANA,CHALCHUAPA,CALLE,R,29/08/2021,2325,SANTA ANA,CHALCHUAPA,R,CALLE,29/08/2018,MARAS,ARMA DE FUEGO,,SI
2110,23279,P.N.C.,48,,45-49,M,AHUACHAPAN,EL REFUGIO,PASAJE DE COLONIA,U,31/08/2021,2340,AHUACHAPAN,EL REFUGIO,U,PASAJE DE COLONIA,31/08/2018,MARAS,ARMA DE FUEGO,,SI
2111,24153,PESCADOR,28,,25-29,M,LA PAZ,S LUIS LA HERR,VIA PUBLICA,U,25/07/2021,320,LA PAZ,S LUIS LA HERRADURA,U,VIA PUBLICA,25/07/2018,NO SE SABE,ARMA DE FUEGO,,NO
2112,21568,PRESUNTO DELINCUENTE,30,,30-34,M,SAN SALVADOR,SAN SALVADOR,HOSP.NAC.ROSALES,U,07/07/2021,1020,LA PAZ,OLOCUILTA,R,AUTOBUS,07/07/2018,DELINCUENCIA COMUN,ARMA DE FUEGO,,NO
2113,23386,MARA SALVATRUCHA,42,,40-44,F,LA PAZ,S LUIS LA HERR,VIA PUBLICA,U,07/09/2021,200,LA PAZ,S LUIS LA HERRADURA,U,VIA PUBLICA,07/08/2018,MARAS,ARMA DE FUEGO,,NO
2114,23389,MARA SALVATRUCHA,40,,40-44,M,LA PAZ,S LUIS LA HERR,CARRETERA,R,17/07/2021,1200,LA PAZ,S LUIS LA HERRADURA,R,CARRETERA,17/07/2018,MARAS,ARMA DE FUEGO,,NO
2115,23521,AGRICULTOR,43,,40-44,M,SANTA ANA,COATEPEQUE,HACIENDA,R,31/07/2021,2359,SANTA ANA,COATEPEQUE,R,HACIENDA,31/07/2018,NO SE SABE,ARMA DE FUEGO,,NO
2116,23523,MARA SALVATRUCHA,17,,15-19,M,SANTA ANA,SANTA ANA,CALLE,U,08/03/2021,2200,SANTA ANA,SANTA ANA,U,CALLE,08/03/2018,MARAS,ARMA DE FUEGO,,SI
2117,23525,DESCONOCIDO,19,,15-19,M,SANTA ANA,CHALCHUAPA,FINCA,R,08/04/2021,237,SANTA ANA,CHALCHUAPA,R,FINCA,08/03/2018,MARAS,ARMA DE FUEGO,,SI
2118,23524,DESCONOCIDO,17,,15-19,M,SANTA ANA,CHALCHUAPA,FINCA,R,08/04/2021,305,SANTA ANA,CHALCHUAPA,R,FINCA,08/03/2018,MARAS,ARMA DE FUEGO,,SI
2119,21901,DESCONOCIDO,45,,45-49,M,SANTA ANA,CHALCHUAPA,FINCA,R,08/04/2021,330,SANTA ANA,CHALCHUAPA,R,FINCA,08/03/2018,MARAS,ARMA DE FUEGO,,SI
2120,21904,ALBA¥IL,19,,15-19,M,SANTA ANA,CHALCHUAPA,CALLE,R,08/07/2021,2350,SANTA ANA,CHALCHUAPA,R,CALLE,08/07/2018,NO SE SABE,ARMA DE FUEGO,,SI
2121,21905,MARA SALVATRUCHA,38,,35-39,M,SANTA ANA,METAPAN,CALLE,U,08/11/2021,1200,SANTA ANA,METAPAN,U,CALLE,08/11/2018,MARAS,ARMA DE FUEGO,,SI
2122,21907,MARA SALVATRUCHA,25,,25-29,M,SANTA ANA,SANTA ANA,FINCA,R,15/08/2021,1020,SANTA ANA,SANTA ANA,R,FINCA,14/08/2018,MARAS,ARMA DE FUEGO,,SI
2123,21908,MARA 18,35,,35-39,M,SANTA ANA,CANDELARIA FRO,CALLE,R,16/08/2021,20,SANTA ANA,CANDELARIA FRONTERA,R,CALLE,15/08/2018,NO SE SABE,ARMA DE FUEGO,,SI
2124,21909,DESCONOCIDO,16,,15-19,M,SANTA ANA,CHALCHUAPA,OTRO HOSP NACIONAL,U,16/08/2021,2150,SANTA ANA,CHALCHUAPA,U,CARRETERA,16/08/2018,NO SE SABE,ARMA DE FUEGO,,SI
2125,21917,AGRICULTOR,42,,40-44,M,SANTA ANA,CANDELARIA FRO,TERRENO,R,27/08/2021,145,SANTA ANA,CANDELARIA FRONTERA,R,TERRENO,26/08/2018,NO SE SABE,ARMA DE FUEGO,,SI
2126,21918,MARA 18,23,,20-24,M,SANTA ANA,S SEBASTIAN SA,CARRETERA,R,29/08/2021,930,SANTA ANA,S SEBASTIAN SALITR,R,CARRETERA,28/08/2018,NO SE SABE,ARMA DE FUEGO,,SI
2127,23269,MARA 18,23,,20-24,M,AHUACHAPAN,ATIQUIZAYA,CASA PROPIA,R,08/09/2021,940,AHUACHAPAN,ATIQUIZAYA,R,CASA PROPIA,08/09/2018,MARAS,ARMA DE FUEGO,,SI
2128,23270,MARA 18,20,,20-24,M,AHUACHAPAN,ATIQUIZAYA,CASA PROPIA,R,08/09/2021,1030,AHUACHAPAN,ATIQUIZAYA,R,CASA PROPIA,08/09/2018,MARAS,ARMA DE FUEGO,,SI
2129,23271,MARA 18,22,,20-24,M,AHUACHAPAN,ATIQUIZAYA,CASA PROPIA,R,08/09/2021,1100,AHUACHAPAN,ATIQUIZAYA,R,CASA PROPIA,08/09/2018,MARAS,ARMA DE FUEGO,,SI
2130,23276,MARA SALVATRUCHA,16,,15-19,M,AHUACHAPAN,AHUACHAPAN,FINCA,R,27/08/2021,1415,AHUACHAPAN,AHUACHAPAN,R,FINCA,27/08/2018,MARAS,CORTOCONTUNDENTE,,SI
2131,23277,DESCONOCIDO,80,,65 A +,M,AHUACHAPAN,AHUACHAPAN,FINCA,R,27/08/2021,1425,AHUACHAPAN,AHUACHAPAN,R,FINCA,27/08/2018,MARAS,CORTOCONTUNDENTE,,SI
2132,20843,DESCONOCIDO,20,,20-24,M,SONSONATE,ARMENIA,VIA PUBLICA,R,26/08/2021,2200,SONSONATE,ARMENIA,R,VIA PUBLICA,26/08/2018,DELINCUENCIA COMUN,ARMA DE FUEGO,,SI
2133,20842,DESCONOCIDO,25,,25-29,M,SONSONATE,NAHUIZALCO,HACIENDA,R,24/08/2021,1530,SONSONATE,NAHUIZALCO,R,HACIENDA,22/08/2018,DELINCUENCIA COMUN,CORTOCONTUNDENTE,,SI
2134,20841,DESCONOCIDO,16,,15-19,M,SONSONATE,NAHULINGO,TERRENO,R,21/08/2021,1145,SONSONATE,NAHULINGO,R,TERRENO,,MARAS,OBJETO CONTUNDENTE,,SI
2135,20836,DESCONOCIDO,22,,20-24,M,SONSONATE,NAHUIZALCO,FINCA,R,16/08/2021,2135,SONSONATE,NAHUIZALCO,R,FINCA,08/10/2018,NO SE SABE,CORTOCONTUNDENTE,,SI
2136,20835,DESCONOCIDO,24,,20-24,F,SONSONATE,SANTO DOMINGO,CASA PROPIA,R,15/08/2021,330,SONSONATE,SANTO DOMINGO GUZMAN,R,CASA PROPIA,15/08/2018,DELINCUENCIA COMUN,ARMA DE FUEGO,,SI
2137,20095,P.N.C.,39,,35-39,M,SONSONATE,IZALCO,CASA PROPIA,R,08/06/2021,15,SONSONATE,IZALCO,R,CASA PROPIA,08/05/2018,NO SE SABE,ARMA DE FUEGO,,SI
2138,23268,MARA SALVATRUCHA,20,,20-24,M,AHUACHAPAN,EL REFUGIO,CALLE,U,08/02/2021,115,AHUACHAPAN,EL REFUGIO,U,CALLE,08/01/2018,MARAS,ARMA DE FUEGO,,SI
2139,20831,MARA SALVATRUCHA,39,,35-39,F,AHUACHAPAN,JUJUTLA,TERRENO,R,08/09/2021,1340,AHUACHAPAN,JUJUTLA,R,TERRENO,08/09/2018,DELINCUENCIA COMUN,ARMA DE FUEGO,,SI
2140,23272,PRESUNTO DELINCUENTE,19,,15-19,M,AHUACHAPAN,EL REFUGIO,TERRENO,R,14/08/2021,1000,AHUACHAPAN,EL REFUGIO,R,TERRENO,14/08/2018,DELINCUENCIA COMUN,ARMA DE FUEGO,,SI
2141,23274,ALBA¥IL,43,,40-44,M,AHUACHAPAN,TACUBA,PASAJE DE COLONIA,U,20/08/2021,1645,AHUACHAPAN,TACUBA,R,PASAJE DE COLONIA,20/08/2018,MARAS,ARMA DE FUEGO,,SI
2142,23273,MARA SALVATRUCHA,23,,20-24,M,AHUACHAPAN,JUJUTLA,HACIENDA,R,19/08/2021,1820,AHUACHAPAN,JUJUTLA,R,HACIENDA,18/08/2018,DELINCUENCIA COMUN,ARMA DE FUEGO,,SI
2143,20846,DESCONOCIDO,47,,45-49,M,SONSONATE,SAN JULIAN,CALLE,R,31/08/2021,1240,SONSONATE,SAN JULIAN,R,CALLE,31/08/2018,DELINCUENCIA COMUN,ARMA DE FUEGO,,SI
2144,20845,MARA SALVATRUCHA,27,,25-29,M,SONSONATE,SONSONATE,RIO,U,28/08/2021,1130,SONSONATE,SONSONATE,U,RIO,28/08/2018,DELINCUENCIA COMUN,OBJETO CONTUNDENTE,,SI
2145,20844,MARA SALVATRUCHA,33,,30-34,F,SONSONATE,SONZACATE,CASA PROPIA,U,27/08/2021,105,SONSONATE,SONZACATE,U,CASA PROPIA,26/08/2018,DELINCUENCIA COMUN,ARMA DE FUEGO,,SI
2146,20840,MARA SALVATRUCHA,28,,25-29,M,SONSONATE,SALCOATITAN,CARRETERA,R,21/08/2021,800,SONSONATE,SALCOATITAN,R,CARRETERA,21/08/2018,NO SE SABE,OBJETO CONTUNDENTE,,SI
2147,20839,ALBA¥IL,34,,30-34,M,SONSONATE,SAN JULIAN,CANCHA DE FUTBOL,R,20/08/2021,1035,SONSONATE,SAN JULIAN,R,CANCHA DE FUTBOL,19/08/2018,RI¥AS,ARMA DE FUEGO,,SI
2148,20838,ALBA¥IL,32,,30-34,M,SONSONATE,SAN JULIAN,CASA PROPIA,R,20/08/2021,50,SONSONATE,SAN JULIAN,R,CASA PROPIA,19/08/2018,MARAS,ARMA DE FUEGO,,SI
2149,20837,DESCONOCIDO,17,,15-19,F,SONSONATE,SAN JULIAN,CASA PROPIA,R,20/08/2021,30,SONSONATE,SAN JULIAN,R,CASA PROPIA,19/08/2018,MARAS,ARMA DE FUEGO,,SI
2150,20834,MARA SALVATRUCHA,15,,15-19,M,SONSONATE,ARMENIA,TERRENO,U,08/12/2021,1845,SONSONATE,ARMENIA,U,TERRENO,08/12/2018,ENFRENT C\AUTORIDAD,ARMA DE FUEGO,,SI
2151,20833,MARA SALVATRUCHA,21,,20-24,M,SONSONATE,SANTO DOMINGO,TERRENO,R,08/12/2021,1445,SONSONATE,SANTO DOMINGO GUZMAN,R,TERRENO,08/12/2018,MARAS,ARMA DE FUEGO,,SI
2152,20832,CUSTODIO,50,,50-54,M,SONSONATE,NAHUIZALCO,CARRETERA,R,08/12/2021,1050,SONSONATE,NAHUIZALCO,R,CARRETERA,08/12/2018,DELINCUENCIA COMUN,ARMA DE FUEGO,,SI
2153,Z0561,DESCONOCIDO,44,,40-44,M,SONSONATE,IZALCO,HACIENDA,R,08/04/2021,1100,SONSONATE,IZALCO,R,HACIENDA,08/04/2018,NO SE SABE,ASF X ESTRANGULACION,,SI
2154,20830,DESCONOCIDO,35,,35-39,M,SONSONATE,SONSONATE,OTRO NEGOCIO,U,08/03/2021,420,SONSONATE,SONSONATE,U,OTRO NEGOCIO,08/03/2018,NO SE SABE,OBJETO CONTUNDENTE,,SI
2155,23143,JORNALERO,37,,35-39,M,CHALATENANGO,LA PALMA,TERRENO,R,08/11/2021,1545,CHALATENANGO,LA PALMA,R,TERRENO,08/11/2018,NO SE SABE,ARMA DE FUEGO,,NO
2156,23142,DESCONOCIDO,31,,30-34,M,CHALATENANGO,CHALATENANGO,PASAJE DE BARRIO,U,08/04/2021,2350,CHALATENANGO,CHALATENANGO,U,PASAJE DE BARRIO,08/04/2018,NO SE SABE,ARMA DE FUEGO,,NO
2157,23818,MARA SALVATRUCHA,43,,40-44,M,LA LIBERTAD,ZARAGOZA,CARRETERA,R,08/02/2021,440,LA LIBERTAD,ZARAGOZA,R,CARRETERA,08/02/2018,MARAS,ARMA DE FUEGO,,NO
2158,23819,DESCONOCIDO,42,,40-44,M,LA LIBERTAD,ANTIGUO CUSCAT,CALLE,U,08/03/2021,1750,LA LIBERTAD,ANTIGUO CUSCATLAN,U,CALLE,08/03/2018,NO SE SABE,ARMA DE FUEGO,,NO
2159,21390,COMERCIANTE,50,,50-54,F,LA LIBERTAD,CIUDAD ARCE,CALLE,R,08/03/2021,2200,LA LIBERTAD,CIUDAD ARCE,R,CALLE,08/03/2018,NO SE SABE,ARMA DE FUEGO,,NO
2160,20190,MARA SALVATRUCHA,17,,15-19,M,LA LIBERTAD,SANTA TECLA,OTRO HOSP NACIONAL,U,08/06/2021,1810,LA LIBERTAD,NUEVO CUSCATLAN,U,VIA PUBLICA,08/06/2018,MARAS,ARMA DE FUEGO,,NO
2161,20916,MARA SALVATRUCHA,30,,30-34,M,LA LIBERTAD,SAN JUAN OPICO,TERRENO,R,08/06/2021,1635,LA LIBERTAD,SAN JUAN OPICO,R,TERRENO,08/06/2018,MARAS,ARMA DE FUEGO,,NO
2162,20191,DESCONOCIDO,30,,30-34,M,LA LIBERTAD,LA LIBERTAD,CALLE,R,08/06/2021,2115,LA LIBERTAD,LA LIBERTAD,U,CALLE,08/06/2018,NO SE SABE,OBJETO CONTUNDENTE,,NO
2163,23823,MARA SALVATRUCHA,20,,20-24,M,LA LIBERTAD,NUEVO CUSCATLA,CASA PROPIA,U,08/06/2021,1850,LA LIBERTAD,NUEVO CUSCATLAN,U,CASA PROPIA,08/06/2018,MARAS,ARMA DE FUEGO,,NO
2164,20918,MARA SALVATRUCHA,34,,30-34,M,LA LIBERTAD,QUEZALTEPEQUE,CASA PROPIA,R,08/11/2021,630,LA LIBERTAD,QUEZALTEPEQUE,R,CASA PROPIA,08/11/2018,MARAS,ARMA DE FUEGO,,NO
2165,20917,DESCONOCIDO,24,,20-24,M,LA LIBERTAD,SAN JUAN OPICO,CALLE,R,08/11/2021,50,LA LIBERTAD,SAN JUAN OPICO,R,CALLE,08/10/2018,MARAS,ARMA DE FUEGO,,SI
2166,24251,MARA 18,26,,25-29,M,LA LIBERTAD,HUIZUCAR,TERRENO,R,08/12/2021,1500,LA LIBERTAD,HUIZUCAR,R,CALLE,08/12/2018,MARAS,ARMA DE FUEGO,,NO
